DATAFLOW,LAST UPDATE,freq,unit,mot_nrg,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,ME,2019,160568,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,MK,2013,122443,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,MK,2014,145065,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,MK,2015,163038,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,MK,2016,180394,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,MK,2017,193837,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,MK,2018,208805,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,MK,2019,225625,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,MK,2020,234864,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,MK,2021,271394,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,MT,2013,77380,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,MT,2014,81620,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,MT,2015,85178,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,MT,2016,88061,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,MT,2017,91991,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,MT,2018,94870,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,MT,2019,97210,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,MT,2020,97356,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,MT,2021,96579,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,NL,2015,1348059,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,NL,2016,1340630,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,NL,2017,1331765,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,NL,2018,1281777,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,NL,2019,1212934,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,NL,2020,1102805,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,NL,2021,990261,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,NO,2013,1111000,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,NO,2014,1187000,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,NO,2015,1244000,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,NO,2016,1281166,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,NO,2017,1301337,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,NO,2018,1299096,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,NO,2019,1291219,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,NO,2020,1326749,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,NO,2021,1285566,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,PL,2013,5259881,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,PL,2014,5675734,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,PL,2015,6090488,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,PL,2016,6554145,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,PL,2017,6874307,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,PL,2018,7292917,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,PL,2019,7622695,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,PL,2020,7912445,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,PL,2021,8154147,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,PT,2013,2121295,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,PT,2014,2367935,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,PT,2015,2475552,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,PT,2016,2625271,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,PT,2017,2809198,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,PT,2018,2963408,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,PT,2019,3060655,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,PT,2020,3166757,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,PT,2021,3206167,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,RO,2013,1606356,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,RO,2014,1741719,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,RO,2015,1906195,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,RO,2016,2120151,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,RO,2017,2516380,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,RO,2018,2892922,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,RO,2019,3233944,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,RO,2020,3518101,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,RO,2021,3779497,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,SE,2013,1068962,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,SE,2014,1226068,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,SE,2015,1383982,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,SE,2016,1532855,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,SE,2017,1648565,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,SE,2018,1708781,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,SE,2019,1744512,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,SE,2020,1749235,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,SE,2021,1736465,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,SI,2013,429303,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,SI,2014,450422,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,SI,2015,473665,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,SI,2016,500659,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,SI,2017,528809,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,SI,2018,555500,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,SI,2019,577772,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,SI,2020,588692,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,SI,2021,601917,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,TR,2013,2497209,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,TR,2014,2882886,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,TR,2015,3346024,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,TR,2016,3803894,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,TR,2017,4256436,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,TR,2018,4568900,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,TR,2019,4770883,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,TR,2020,5017143,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,TR,2021,5166547,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,UK,2015,11438382,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,UK,2016,12062977,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,UK,2017,12371742,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,UK,2018,12409324,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,UK,2021,11639321,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,XK,2017,120753,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,XK,2018,194518,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,XK,2019,245524,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE,XK,2021,264648,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,AL,2014,272420,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,AL,2015,292457,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,AL,2016,317045,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,AL,2017,300891,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,AL,2018,335215,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,AL,2019,366330,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,AL,2020,396790,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,AL,2021,436756,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,AT,2013,2621133,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,AT,2014,2663063,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,AT,2015,2702922,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,AT,2016,2749046,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,AT,2017,2770470,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,AT,2018,2776332,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,AT,2019,2772854,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,AT,2020,2762273,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,AT,2021,2717475,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,BA,2017,616464,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,BA,2018,652001,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,BA,2019,680915,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,BA,2020,688982,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,BA,2021,736445,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,BE,2013,3438030,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,BE,2014,3458424,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,BE,2015,3457526,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,BE,2016,3424592,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,BE,2017,3339034,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,BE,2018,3193658,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,BE,2019,3005928,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,BE,2020,2815755,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,BE,2021,2623556,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,CH,2013,1071447,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,CH,2014,1162334,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,CH,2015,1256317,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,CH,2016,1337937,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,CH,2017,1397827,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,CH,2018,1429618,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,CH,2019,1443303,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,CH,2020,1458016,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,CH,2021,1453298,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,CY,2013,50478,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,CY,2014,54870,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,CY,2015,60592,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,CY,2016,70264,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,CY,2017,83505,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,CY,2018,99381,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,CY,2019,114291,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,CY,2020,123622,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,CY,2021,129661,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,DE,2017,15225296,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,DE,2018,15153364,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,DE,2019,15111382,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,DE,2020,15060124,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,DE,2021,14824262,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,DK,2013,653424,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,DK,2014,682218,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,DK,2015,715678,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,DK,2016,754082,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,DK,2017,782889,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,DK,2018,812539,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,DK,2019,822207,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,DK,2020,827405,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,DK,2021,802432,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,EE,2013,201363,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,EE,2014,222632,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,EE,2015,241037,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,EE,2016,258413,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,EE,2017,274797,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,EE,2018,291452,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,EE,2019,314534,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,EE,2020,325735,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,EE,2021,338062,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,ES,2014,12302003,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,ES,2015,12644560,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,ES,2016,13031262,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,ES,2017,13369620,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,ES,2018,13502689,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,ES,2019,13500486,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,ES,2020,13422326,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,ES,2021,13290269,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,FI,2013,705000,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,FI,2014,746204,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,FI,2015,783305,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,FI,2016,827545,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,FI,2017,866085,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,FI,2018,899468,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,FI,2019,922914,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,FI,2020,935547,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,FI,2021,934432,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,FR,2013,22965216,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,FR,2014,23429764,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,FR,2015,23718626,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,FR,2016,23840395,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,FR,2017,23751673,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,FR,2018,23199371,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,FR,2019,22611295,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,FR,2020,22024344,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,FR,2021,21364405,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,HR,2015,650007,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,HR,2016,711886,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,HR,2017,767666,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,HR,2018,844546,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,HR,2019,913400,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,HR,2020,951149,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,HR,2021,995611,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,HU,2013,740114,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,HU,2014,809523,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,HU,2015,888874,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,HU,2016,970997,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,HU,2017,1055268,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,HU,2018,1131685,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,HU,2019,1199155,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,HU,2020,1241967,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,HU,2021,1272218,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,IE,2017,1127170,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,IE,2018,1210990,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,IE,2019,1294910,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,IE,2020,1343460,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,IE,2021,1348660,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,IS,2018,84569,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,IS,2019,87423,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,IS,2020,88209,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,IS,2021,89440,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,IT,2013,14930,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,IT,2014,15237608,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,IT,2015,15666309,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,IT,2016,16260625,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,IT,2017,16896736,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,IT,2018,17316888,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,IT,2019,17467776,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,IT,2020,17385843,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,IT,2021,17093277,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,LI,2013,7940,
ESTAT:ROAD_EQS_CARPDA(1.0),12/09/23 23:00:00,A,NR,DIE_X_HYB,LI,2014,8420,
